conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1822957151138226361,2024-08-12 11:23:48+00:00,0,#KaburAjaDulu,1822957151138226361,,,qht,"Kuningan, Indonesia",0,0,0,https://x.com/EkaPutCom/status/1822957151138226361,878040804,EkaPutCom
1823185231765217486,2024-08-13 02:30:07+00:00,4,#KaburAjaDulu https://t.co/mQShhLCASl,1823185231765217486,https://pbs.twimg.com/media/GU1BTXQaMAEdOBA.jpg,,qme,Unlabeled,0,0,0,https://x.com/lutc1fer/status/1823185231765217486,1500712190592315394,lutc1fer
1823194769344131513,2024-08-13 03:08:00+00:00,2,Tren Brain Drain mjd ramai ketika #kaburajadulu di Twitter mencuat. Byk influencer yg sdh lbh dulu berkarier di luar mengajak kita utk ke luar dg berbagai macam alasan. Emangnya Brain Drain itu solusi? Yuk cari jawabannya di podcast saya bersama Mas Ozan: https://t.co/Bdztmh4zFV,1823194769344131513,,,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/mizeifdhal/status/1823194769344131513,91701549,mizeifdhal
1823256007981535485,2024-08-13 07:11:21+00:00,0,2026 #KaburAjaDulu,1823256007981535485,,,und,Surabaya,0,0,0,https://x.com/caturnbelt/status/1823256007981535485,1094924590621421568,caturnbelt
1823322344397386182,2024-08-13 11:34:57+00:00,0,FYI buat yang #KaburAjaDulu,1823322344397386182,,,in,"Ottawa, Ontario",0,0,0,https://x.com/himawansudarso/status/1823322344397386182,35438094,himawansudarso
1823331020609032521,2024-08-13 13:13:48+00:00,0,@ezash @__airu___ @muhraufan @adith_wp Nyari info #KaburAjaDulu kah? Wkwkw ,1823347223511609700,,ezash,in,everywhere,0,1,0,https://x.com/fraviato/status/1823347223511609700,1051840382319788032,fraviato
1825385743075971242,2024-08-19 04:14:09+00:00,0,#KaburAjaDulu ke Jepang :,1825385743075971242,,,in,Sumbermanjing,0,0,0,https://x.com/Outstandjing/status/1825385743075971242,59363362,Outstandjing
1825385785748795420,2024-08-19 04:14:20+00:00,0,#KaburAjaDulu ke Jepang :,1825385785748795420,,,in,Sumbermanjing,0,0,0,https://x.com/Outstandjing/status/1825385785748795420,59363362,Outstandjing
1825439648073822664,2024-08-19 07:48:21+00:00,22,Jepang dulu juga punya mindset yang sama. Makanya lemah di Software. Ya menguntungkan kita juga sih karena jadi banyak org Indo yg #KaburAjaDulu gabung ke startup Jepang. Indo mau niru gitu juga?,1825439648073822664,,,in,"Borobudur, Indonesia",0,1,4,https://x.com/lynxluna/status/1825439648073822664,69194832,lynxluna
1825491721402433926,2024-08-19 11:15:17+00:00,0,Bismillah mulai nyeriusin belajar bahasa asing buat #kaburajadulu dimulai dari bahasa inggris dulu.,1825491721402433926,,,in,Semarang-Salatiga-Magelang,0,0,0,https://x.com/naufalldotcom/status/1825491721402433926,1688137586899087360,naufalldotcom
1825557838179209445,2024-08-19 15:38:00+00:00,5,bismillah semoga bisa #KaburAjaDulu di 2025 nanti. selalu bikin ill feel tiap kepikiran pajak yang dibayar buat pemerintah yang dan semoga bisa bantu teman dan keluarga buat kabur juga sebelum ni negara bubar dengan sendirinya,1825557838179209445,,,in,,0,0,0,https://x.com/itsfaqih_/status/1825557838179209445,1034082824305795074,itsfaqih_
1825588473241473506,2024-08-19 17:39:44+00:00,0,dahlah fix #KaburAjaDulu,1825588473241473506,,,in,Indonesia,0,1,0,https://x.com/lulunanalunatic/status/1825588473241473506,470971823,lulunanalunatic
1825744647903392200,2024-08-20 04:00:19+00:00,14,#KaburAjaDulu .NET ,1825744647903392200,,,und,"Borobudur, Indonesia",0,1,0,https://x.com/lynxluna/status/1825744647903392200,69194832,lynxluna
1825740836212191278,2024-08-20 04:42:29+00:00,1,@txtcybr Harus #kaburajadulu ya bang,1825755259165356094,,txtcybr,in,,0,1,0,https://x.com/asepbensin15k/status/1825755259165356094,1481433351085236225,asepbensin15k
1825740836212191278,2024-08-20 05:08:44+00:00,0,@asepbensin15k Btuls #kaburajadulu,1825761867534577976,,asepbensin15k,in,/tmp,0,0,0,https://x.com/txtcybr/status/1825761867534577976,214377772,txtcybr
1825799384849904100,2024-08-20 07:37:49+00:00,0,Kayanya karena tweet lowongan dan #KaburAjaDulu beberapa hari lalu banyak follower baru... Untuk yang baru follow Halo!,1825799384849904100,,,in,"Tokyo, Japan",0,0,0,https://x.com/farislmn/status/1825799384849904100,64129717,farislmn
1825770834755277178,2024-08-20 08:18:11+00:00,0,@adith_wp Thanks. Semoga bisa ikut jejaknya #KaburAjaDulu ,1825809543068266624,,adith_wp,in,"Jazero crater, Mars",0,0,0,https://x.com/azharieazharou/status/1825809543068266624,150211435,azharieazharou
1825919096073949277,2024-08-20 15:33:31+00:00,1356,Buat yang mau #kaburajadulu dulu ke Jerman. Nih Jerman bikin skema imigrasi baru untuk skilled worker. Bisa masuk dan tinggal di sana selama setahun untuk tujuan mencari kerja. Yang penting punya biaya hidup pengalaman dan skill bahasa Inggris (B2). https://t.co/LwX18fpFoE,1825919096073949277,,,in,"Tallinn, Estonia",41,7,319,https://x.com/bepituLaz/status/1825919096073949277,37024815,bepituLaz
1826118722077237328,2024-08-21 04:51:09+00:00,5,@ainunnajib Mas ada lowongan? Etapi mau #kaburajadulu jalur istri,1826119829469671853,,ainunnajib,in,Wageningen 🇳🇱,0,1,0,https://x.com/rmdn_hani/status/1826119829469671853,107827019,rmdn_hani
1826133942887657514,2024-08-21 05:47:14+00:00,1939,I sincerely pray for you guys to get the chance to #KaburAjaDulu. Our country is beyond salvation. Astaghfirullah marah banget gw ga ngerti lagi.,1826133942887657514,,,en,"Tokyo-to, Japan",101,25,645,https://x.com/sisthaaaaa/status/1826133942887657514,61684120,sisthaaaaa
1826138418507821084,2024-08-21 06:05:01+00:00,0,hm sudah saatnya #KaburAjaDulu,1826138418507821084,,,in,Cabin 8,0,0,0,https://x.com/saturngvrl/status/1826138418507821084,948533377451245569,saturngvrl
1826139330030743669,2024-08-21 06:08:38+00:00,11,Yg punya kesempatan #KaburAjaDulu guys. Makin ga bener sialan.,1826139330030743669,,,in,Japan,0,0,2,https://x.com/petitestardust/status/1826139330030743669,223749265,petitestardust
1826149012099248588,2024-08-21 06:47:07+00:00,3,Semua peristiwa yang terjadi belakangan ini membuatku semakin bersemangat untuk terus belajar bahasa asing. Deutsch Schweiz Belgien Österreich warte auf mich. Ich werde da sein. #KaburAjaDulu https://t.co/EQD9jPdZYp,1826149012099248588,https://pbs.twimg.com/media/GVfI19wbYAAD1oM.jpg,,in,metaverse ,0,0,0,https://x.com/ranggarila/status/1826149012099248588,82289688,ranggarila
1826155831970218439,2024-08-21 07:14:13+00:00,0,at this point #KaburAjaDulu for those who can. Honestly I was thinking of returning to Indo after finishing my studies but with the recent escalation I d rather not. I m genuinely concerned for my relatives and friends. Sorrow sorrow prayers. https://t.co/THWLIYaCke,1826155831970218439,https://pbs.twimg.com/tweet_video_thumb/GVfPDCvXIAAPNhH.jpg,,en,"Hesse, Germany",0,0,0,https://x.com/feat_bban126/status/1826155831970218439,172350612,feat_bban126
1826158868046458966,2024-08-21 07:26:17+00:00,520,Bingung harus mulai dari mana untuk kabur? Yuk mampir https://t.co/oe7fcgdlrp #KaburAjaDulu,1826158868046458966,,,in,"Vienna, Austria",11,4,113,https://x.com/edo_danilyan/status/1826158868046458966,996193845325938688,edo_danilyan
1826246592103682471,2024-08-21 13:14:56+00:00,3,HOPE THAT HELPS LET ME KNOW KALO BUTUH2 INFO #KaburAjaDulu YA!!! I have gone through every single visa situationship (a roller coaster ride to move out) and now going towards my permanent residency so PROPER VALID EXPERIENCE &lt;3,1826246608276840840,,otabicep,en,...behind Beka's seat 🔥,0,1,0,https://x.com/otabicep/status/1826246608276840840,45129340,otabicep
1826256669267128566,2024-08-21 13:54:54+00:00,0,#KaburAjaDulu,1826256669267128566,,,qht,Sumbermanjing,0,0,1,https://x.com/Outstandjing/status/1826256669267128566,59363362,Outstandjing
1826257373176234334,2024-08-21 13:57:42+00:00,0,mutual ane yg pengen #KaburAjaDulu,1826257373176234334,,,in,northkorea,0,0,0,https://x.com/mewchanical/status/1826257373176234334,4886047814,mewchanical
1826240719193100616,2024-08-21 14:00:00+00:00,30,@syifazzahrah Kak coba follow akun2 di tagar #KaburAjaDulu . Banyak yg suka share lowongan. Atau coba mantegin akunnya mas @primawansatrio ini yaa,1826257951541391827,,syifazzahrah,in,Japan,0,1,4,https://x.com/petitestardust/status/1826257951541391827,223749265,petitestardust
1826260931720151262,2024-08-21 14:11:51+00:00,0,#KaburAjaDulu,1826260931720151262,,,qht,Bukan di Negeri Amplop,0,1,0,https://x.com/nurudinurudisan/status/1826260931720151262,426437301,nurudinurudisan
1826260931720151262,2024-08-21 14:12:15+00:00,0,#KaburAjaDulu,1826261034539385133,,nurudinurudisan,qht,Bukan di Negeri Amplop,0,0,0,https://x.com/nurudinurudisan/status/1826261034539385133,426437301,nurudinurudisan
1826261713832083936,2024-08-21 14:14:57+00:00,1,guys sumpah AYO BERSAMA-SAMA BELAJAR BAHASA ASING TERUS ENTAH KULIAH/KERJA DI LUAR NEGERI DAN TERAPKAN #KaburAjaDulu,1826261713832083936,,,in,a domestic goddess,0,1,0,https://x.com/apparecolovaria/status/1826261713832083936,1588729907042914304,apparecolovaria
1826261933986807949,2024-08-21 14:15:50+00:00,0,Ga semua goblok sih. Tp kan mayoritas goblok? Lha itu 58%. Udaaahhh #KaburAjaDulu Konstituen mereka yg educated aja ga peduli juga kok,1826261933986807949,,,in,Bukan di Negeri Amplop,0,0,0,https://x.com/nurudinurudisan/status/1826261933986807949,426437301,nurudinurudisan
1826262199482102007,2024-08-21 14:16:53+00:00,2,manifesting taun ini atau taun depan bisa ikutan ngetweet pake hashtag #KaburAjaDulu,1826262199482102007,,,in,,0,0,1,https://x.com/urdl__/status/1826262199482102007,749015282161639424,urdl__
1826263180227858578,2024-08-21 14:20:47+00:00,35,I ve reached my limit with the disgraceful behavior of this country s leaders. I m done. I have skills that are valuable anywhere and I need someone to help me get out of this country. #kawalkeputusanMK #KaburAjaDulu https://t.co/NjGKSyK5mA,1826263180227858578,https://pbs.twimg.com/media/GVgwrwKWEAAd9ct.jpg,,en,Indonesia,0,5,1,https://x.com/fattahzuni/status/1826263180227858578,60016536,fattahzuni
1826288496266596425,2024-08-21 16:01:22+00:00,0,Sekolah adl salah satu jalan untuk bisa #KaburAjaDulu,1826288496266596425,,,in,"Aachen, Germany",0,0,0,https://x.com/yaqin_ainul/status/1826288496266596425,155103261,yaqin_ainul
1826295342851301680,2024-08-21 17:35:36+00:00,88,@sofiesyarief Plot twist: Mereka juga penganut #KaburAjaDulu ,1826312208743059706,,sofiesyarief,in,"Trondheim, Norway",0,0,0,https://x.com/inidilla/status/1826312208743059706,84215091,inidilla
1826316946268414075,2024-08-21 17:54:25+00:00,0,Demi deh.. Maujuga #KaburAjaDulu,1826316946268414075,,,in,Indonesia,0,0,0,https://x.com/wulleficent/status/1826316946268414075,967073255428259840,wulleficent
1826325587017040284,2024-08-21 21:39:00+00:00,0,@kararindra Kalo ada lowongan #KaburAjaDulu buat TA dan gak butuh Danish sama provide relocation sih mau banget,1826373461100704137,,kararindra,in,"Denpasar Barat, Indonesia",0,2,0,https://x.com/vickyfarhan95/status/1826373461100704137,163772776,vickyfarhan95
1826215956089323829,2024-08-21 21:39:37+00:00,1,@denny_alfarisi Gue malah kepikirannya gapapa onsite tp #KaburAjaDulu Selebihnya masih suka ngehindarin fulltime onsite di Indo,1826373617825054771,,denny_alfarisi,in,everywhere,0,1,0,https://x.com/fraviato/status/1826373617825054771,1051840382319788032,fraviato
1826277533182267731,2024-08-21 23:18:17+00:00,0,@ainunia #KaburAjaDulu,1826398448406724912,,ainunia,qme,Land of Digital Madness,0,0,0,https://x.com/prdptngrhnt/status/1826398448406724912,76854512,prdptngrhnt
1826240719193100616,2024-08-22 00:26:10+00:00,1,@ohnoonaaa Cek tagar #KaburAjaDulu dan follow akun-akun yg sering share info cc @primawansatrio @praditdita,1826415531865637073,,ohnoonaaa,in,Japan,0,1,0,https://x.com/petitestardust/status/1826415531865637073,223749265,petitestardust
1826416725325222318,2024-08-22 00:30:55+00:00,0,Ga deng. Gue ada di barisan yg mau mencari kesempatan buat #KaburAjaDulu. Agaknya lelah ya bund terhadap semua yg terjadi disini. Kalo cara gue gabisa semoga bisa pake cara ikut ayang buat pindah dr sini,1826416725325222318,,,in,,0,0,0,https://x.com/ikananyaa/status/1826416725325222318,1479809777152659458,ikananyaa
1826434431567233480,2024-08-22 01:41:16+00:00,3,Kalo ada yg mau nanya2 S2 di Jerman jalur mandiri biaya miring feel free to DM legal ya. Kntr gw di SG lagi hire freezing sayangnya blum ada loker baru setelah ugal2an buka loker tahun lalu #KaburAjaDulu gw udah jompo ga kuat demo seklg sumbang doa terbaik buat indo dari rumah,1826434431567233480,,,in,Shops around the world,1,0,1,https://x.com/FashionBabe157/status/1826434431567233480,3523452853,FashionBabe157
1826441257167810798,2024-08-22 02:08:24+00:00,2,#KaburAjaDulu itu cuma salah satu solusi sementara stresnya masih ada meskipun kayaknya sekarang lebih kecil,1826441257167810798,,,in,"Damansara, Selangor",1,2,0,https://x.com/rifi166/status/1826441257167810798,296281369,rifi166
1826477317822005298,2024-08-22 04:31:41+00:00,376,Buat kalian yang ingin #KaburAjaDulu ke Jerman bisa banget mulai sekarang belajar bahasa Jerman minimal A2/B1. Jerman sangat terbuka buat imigran yang penting ada skill bahasa dan rasa ingin belajar. Ada beberapa program yg bisa di coba 1. Aupair 2. FSJ/BFD 3. Ausbildung,1826477317822005298,,,in,Germany,6,3,84,https://x.com/Jungsonie/status/1826477317822005298,1260530863369932805,Jungsonie
1826484849714364619,2024-08-22 05:01:37+00:00,1,Jangan dibuat suami cowo yang #KaburAjaDulu. Besok2 lo yang dikaburin. #DoneIntoTheScene,1826484849714364619,,,in,,0,0,0,https://x.com/tuitcuitt/status/1826484849714364619,1826348146953490432,tuitcuitt
1826215956089323829,2024-08-22 05:43:32+00:00,0,@fraviato hahaha kondisi gini bikin kita mikir ya buat #KaburAjaDulu mlm td istri gw juga mikir buat ambil internal vacancy kantor dia pindah ke LN wkkwkw,1826495398372147293,,fraviato,in,Indonesia,0,0,0,https://x.com/denny_alfarisi/status/1826495398372147293,1480820695713996800,denny_alfarisi
1826555210493558933,2024-08-22 09:41:12+00:00,1,#KaburAjaDulu help aku lagi cari beasiswa s1 kimia / STEM dengn pendidikan terkahir yg aku punya adalah SMK Analis Kimia dengan pengalaman kerja 5 tahun di perusahaan farmasi sebagai analis kimia di bagian Quality Control analist Raw Material;Finished Goods; Stability Test,1826555210493558933,,,in,,0,1,0,https://x.com/syugawarah/status/1826555210493558933,1401126556873887751,syugawarah
1826555210493558933,2024-08-22 09:42:18+00:00,1,#KaburAjaDulu aku sudah pernah ikut 4x beasiswa dan belum berkesempatan dapat huhu please let me know if its there any scholarship left huhu kebetulan aku gap year dr 2019 ,1826555488219406702,,syugawarah,in,,0,0,0,https://x.com/syugawarah/status/1826555488219406702,1401126556873887751,syugawarah
1826263180227858578,2024-08-22 09:45:08+00:00,0,@fattahzuni Gas mari kabur bareng mas #KaburAjaDulu ,1826556200617738598,,fattahzuni,in,Jakarta | Indonesia | 12510,0,0,0,https://x.com/Adhiari_IS/status/1826556200617738598,68137420,Adhiari_IS
1826559754015252590,2024-08-22 10:53:24+00:00,0,@mycelestialz I'm one of the #KaburAjaDulu people so I'm not in Indonesia anymore. I just keep on following the political situation via social media and it makes me so sad and angry for you guys ,1826573381623275613,,mycelestialz,en,"Groningen, Nederland",0,1,0,https://x.com/nisamonchu/status/1826573381623275613,92771165,nisamonchu
1826582049895100542,2024-08-22 11:27:51+00:00,9,Yok yang mau #KaburAjaDulu ke Jepang bisa ambil langkah pertama dengan join sharing sessionya mbak @praditdita,1826582049895100542,,,in,Tokyo,0,1,1,https://x.com/__airu___/status/1826582049895100542,1674701527662100490,__airu___
1826582194518983083,2024-08-22 11:28:26+00:00,35,#KaburAjaDulu ke 🇯🇵,1826582194518983083,,,und,"Busan, Republic of Korea",1,1,4,https://x.com/primawansatrio/status/1826582194518983083,104823513,primawansatrio
1826594261552320676,2024-08-22 12:16:23+00:00,2,Yang berniat #KaburAjaDulu semoga dimudahkan semua.. Memori 11 tahun yg lalu https://t.co/4rL9CzANBC,1826594261552320676,https://pbs.twimg.com/media/GVldzL2XQAAzftw.jpg,,in,"Prague, Czech Republic",0,1,0,https://x.com/oshinyil/status/1826594261552320676,116420334,oshinyil
1826594261552320676,2024-08-22 13:25:12+00:00,1,@oshinyil Amiin #KaburAjaDulu. Indonesia tidak baik2 saja.,1826611579523399720,,oshinyil,in,Wilayah Persekutuan Kuala Lump,0,1,0,https://x.com/bilhasry/status/1826611579523399720,143336797,bilhasry
1826270902931402763,2024-08-22 13:36:25+00:00,0,@noviantiekasari #KaburAjaDulu buck,1826614405666406621,,noviantiekasari,en,Bukan di Negeri Amplop,0,0,0,https://x.com/nurudinurudisan/status/1826614405666406621,426437301,nurudinurudisan
1826645804175802614,2024-08-22 15:41:11+00:00,0,Istirahat dulu #KawalMK nya lanjut besok. Sekarang balik fokus ke #KaburAjaDulu lagi https://t.co/26t7zYPaPh,1826645804175802614,https://pbs.twimg.com/media/GVmMrZBbgAIUo5m.jpg,,in,,0,0,0,https://x.com/Fiqh_Rafsanjani/status/1826645804175802614,1003673148774944773,Fiqh_Rafsanjani
1826594069126283751,2024-08-23 07:50:29+00:00,0,@ridwanadit Ntap. Ini apakah promosi #kaburajadulu? ,1826889735870022103,,ridwanadit,in,"Tallinn, Estonia",0,1,0,https://x.com/bepituLaz/status/1826889735870022103,37024815,bepituLaz
1826928878386069566,2024-08-23 12:27:59+00:00,1,@UrSourceCode @ibamarief Mbak #KaburAjaDulu ini mah ,1826959568435646685,,UrSourceCode,in,"Tokyo-to, Japan",0,0,0,https://x.com/adith_wp/status/1826959568435646685,246398684,adith_wp
1826978236305469863,2024-08-23 15:21:32+00:00,0,@F2aldi Ohhh bener jg maaf kurang peka!! aamiinnn #kaburajadulu gak sie biar kaya dan bisa GA game???,1827003246382342564,,F2aldi,in,,0,0,0,https://x.com/47px/status/1827003246382342564,73799802,47px
1827121267109183840,2024-08-23 23:10:31+00:00,3,#KaburAjaDulu https://t.co/Ws2wI5WYzz,1827121267109183840,https://pbs.twimg.com/media/GVs9GtRbAAAITlA.jpg,,qme,Tokyo,0,0,0,https://x.com/__airu___/status/1827121267109183840,1674701527662100490,__airu___
1827165087603552626,2024-08-24 02:04:38+00:00,290,Saling bantu aja buat #KaburAjaDulu habis kencan nanti aku buatin beberapa persiapanku buat #KaburAjaDulu walaupun belum berhasil. Mungkin bisa jadi tmen2 ikut journey ku untuk bisa kerja di LN. Karena kalau mau lari jauh ya bareng2. Kalau lari cepet ya sendiri. Sebagai,1827165087603552626,,,in,"Jakarta Selatan, DKI Jakarta",4,15,38,https://x.com/F2aldi/status/1827165087603552626,448837297,F2aldi
1827165087603552626,2024-08-24 02:44:56+00:00,33,@F2aldi Yang tertarik bisa DM saya. Salah satu cara #KaburAjaDulu adalah kerja di web3. Bisa kerja remote dari Indonesia tapi mereka gak akan bisa sentuh uang gajimu. LAWAN!,1827175229258596548,,F2aldi,in,Decentralised world,0,2,2,https://x.com/0x_pastaMan/status/1827175229258596548,435050680,0x_pastaMan
